0.000000,0.000000,0.160832
0.000000,0.000000,0.160832
0.000000,0.000000,0.160838
0.000000,0.000000,0.160832
0.000000,0.000000,0.160830
0.000000,0.000000,0.160832
0.000000,0.000000,0.160843
0.000000,0.000000,0.160835
0.000000,0.000000,0.160845
0.000000,0.000000,0.160843
0.000000,0.000000,0.160831
0.000000,0.000000,0.160835
0.000000,0.000000,0.160833
0.000000,0.000000,0.160859
0.000000,0.000000,0.160845
0.000000,0.000000,0.160833
0.000000,0.000000,0.160852
0.000000,0.000000,0.160831
0.000000,0.000000,0.160845
0.000000,0.000000,0.160846
0.000000,0.000000,0.160846
0.000000,0.000000,0.160845
0.000000,0.000000,0.160830
0.000000,0.000000,0.160844
0.000000,0.000000,0.160834
0.000000,0.000000,0.160846
0.000000,0.000000,0.162095
0.000000,0.000000,0.160833
0.000000,0.000000,0.160854
0.000000,0.000000,0.160844
0.000000,0.000000,0.160848
0.000000,0.000000,0.160848
0.000000,0.000000,0.160847
0.000000,0.000000,0.160845
0.000000,0.000000,0.160832
0.000000,0.000000,0.160845
0.000000,0.000000,0.160845
0.000000,0.000000,0.160847
0.000000,0.000000,0.162138
0.000000,0.000000,0.160835
0.000000,0.000000,0.162120
0.000000,0.000000,0.160834
0.000000,0.000000,0.160848
0.000000,0.000000,0.160848
0.000000,0.000000,0.160843
0.000000,0.000000,0.160849
0.000000,0.000000,0.160831
0.000000,0.000000,0.160853
0.000000,0.000000,0.162086
0.000000,0.000000,0.160854
0.000000,0.000000,0.160854
0.000000,0.000000,0.160861
0.000000,0.000000,0.160848
0.000000,0.000000,0.160846
0.000000,0.000000,0.160830
0.000000,0.000000,0.162049
0.000000,0.000000,0.162121
0.000000,0.000000,0.162096
0.000000,0.000000,0.162089
0.000000,0.000000,0.162073
0.000000,0.000000,0.160845
0.000000,0.000000,0.160853
0.000000,0.000000,0.160831
0.000000,0.000000,0.162110
0.000000,0.000000,0.162107
0.000000,0.000000,0.162070
0.000000,0.000000,0.160852
0.000000,0.000000,0.160847
0.000000,0.000000,0.160835
0.000000,0.000000,0.162145
0.000000,0.000000,0.162108
0.000000,0.000000,0.162145
0.000000,0.000000,0.162081
0.000000,0.000000,0.160854
0.000000,0.000000,0.160846
0.000000,0.000000,0.162082
0.000000,0.000000,0.160835
0.000000,0.000000,0.162120
0.000000,0.000000,0.160849
0.000000,0.000000,0.162127
0.000000,0.000000,0.160835
0.000000,0.000000,0.162144
0.000000,0.000000,0.160838
0.000000,0.000000,0.160846
0.000000,0.000000,0.160846
0.000000,0.000000,0.162073
