0.000000,0.000000,0.396537
0.000000,0.000000,0.396679
0.000000,0.000000,0.396643
0.000000,0.000000,0.396919
0.000000,0.000000,0.396608
0.000000,0.000000,0.396972
0.000000,0.000000,0.396976
0.000000,0.000000,0.397081
0.000000,0.000000,0.397052
0.000000,0.000000,0.397231
0.000000,0.000000,0.397076
0.000000,0.000000,0.397493
0.000000,0.000000,0.396805
0.000000,0.000000,0.397128
0.000000,0.000000,0.397273
0.000000,0.000000,0.397104
0.000000,0.000000,0.397365
0.000000,0.000000,0.397222
0.000000,0.000000,0.397350
0.000000,0.000000,0.397381
0.000000,0.000000,0.397660
26.954462,0.000000,0.000000
28.227051,0.000000,0.000000
28.691229,0.000000,0.000000
29.505075,0.000000,0.000000
30.121870,0.000000,0.000000
30.123438,0.000000,0.000000
30.453707,0.000000,0.000000
30.895525,0.000000,0.000000
31.253712,0.000000,0.000000
31.536793,0.000000,0.000000
31.887793,0.000000,0.000000
31.808851,0.000000,0.000000
31.987909,0.000000,0.000000
32.596687,0.000000,0.000000
32.978523,0.000000,0.000000
33.050419,0.000000,0.000000
33.055611,0.000000,0.000000
33.056610,0.000000,0.000000
33.291061,0.000000,0.000000
33.709976,0.000000,0.000000
33.916164,0.000000,0.000000
0.000000,97.254761,0.000000
0.000000,97.816200,0.000000
0.000000,98.723534,0.000000
0.000000,99.277771,0.000000
0.000000,99.576736,0.000000
0.000000,99.193802,0.000000
0.000000,99.706902,0.000000
0.000000,100.084900,0.000000
0.000000,100.130531,0.000000
0.000000,100.469498,0.000000
0.000000,100.967064,0.000000
0.000000,101.733902,0.000000
0.000000,101.455315,0.000000
0.000000,101.861099,0.000000
0.000000,102.540894,0.000000
0.000000,103.068840,0.000000
0.000000,103.048752,0.000000
0.000000,104.375595,0.000000
0.000000,107.565170,0.000000
0.000000,107.946320,0.000000
0.000000,108.553307,0.000000
Basic runtime: 8.338558
Mutex runtime: 2135.351074
Tm runtime: 659.102417
Transactional memory test completed
