0.000000,0.000000,0.160852
0.000000,0.000000,0.160847
0.000000,0.000000,0.160845
0.000000,0.000000,0.162123
0.000000,0.000000,0.162108
0.000000,0.000000,0.162077
0.000000,0.000000,0.162120
0.000000,0.000000,0.162129
0.000000,0.000000,0.162121
0.000000,0.000000,0.162103
0.000000,0.000000,0.162129
0.000000,0.000000,0.162120
0.000000,0.000000,0.162108
0.000000,0.000000,0.162130
0.000000,0.000000,0.162134
0.000000,0.000000,0.162121
0.000000,0.000000,0.162144
0.000000,0.000000,0.162135
0.000000,0.000000,0.162130
0.000000,0.000000,0.162131
0.000000,0.000000,0.162135
5.136887,0.000000,0.000000
5.186232,0.000000,0.000000
5.246697,0.000000,0.000000
5.250874,0.000000,0.000000
5.280419,0.000000,0.000000
5.275220,0.000000,0.000000
5.302988,0.000000,0.000000
5.311119,0.000000,0.000000
5.325283,0.000000,0.000000
5.333239,0.000000,0.000000
5.351076,0.000000,0.000000
5.391747,0.000000,0.000000
5.398780,0.000000,0.000000
5.422121,0.000000,0.000000
5.432175,0.000000,0.000000
5.439107,0.000000,0.000000
5.448930,0.000000,0.000000
5.482001,0.000000,0.000000
5.509383,0.000000,0.000000
5.504216,0.000000,0.000000
5.510448,0.000000,0.000000
0.000000,6.943100,0.000000
0.000000,6.954022,0.000000
0.000000,6.980671,0.000000
0.000000,6.981174,0.000000
0.000000,6.983032,0.000000
0.000000,6.986197,0.000000
0.000000,6.989021,0.000000
0.000000,6.991925,0.000000
0.000000,6.998076,0.000000
0.000000,7.008744,0.000000
0.000000,7.016324,0.000000
0.000000,7.038956,0.000000
0.000000,7.039639,0.000000
0.000000,7.042167,0.000000
0.000000,7.045943,0.000000
0.000000,7.046417,0.000000
0.000000,7.046281,0.000000
0.000000,7.046974,0.000000
0.000000,7.050072,0.000000
0.000000,7.050562,0.000000
0.000000,7.054652,0.000000
Basic runtime: 3.400742
Mutex runtime: 147.293945
Tm runtime: 112.538940
Transactional memory test completed
